Location_ID,Event_ID,Observation_ID,Year,Start_Date,Territory_Name,Survey_Purpose,Analysis_Type,Territory_Type,Area_Type,Detection_Purpose,Detection_Result_Code,Detection_Result,PRFA_Detected,OBS_Stime,OBS_Ftime,Duration,Species,Detection,Adults,Fledglings,Nestlings,OtherAge,Num_Eggs,Territorial_Behav,Nest_Code
36,9071,1403,2005,2005-03-30T00:00:00Z,Hanging Valley,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 10:38:00,12/30/1899 14:20:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
36,9071,631,2005,2005-03-30T00:00:00Z,Frog Canyon,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 10:38:00,12/30/1899 14:20:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
57,7266,13581,2005,2005-03-28T00:00:00Z,Drywall,I&M Protocol,Fecundity,Territory,Non-core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 13:25:00,12/30/1899 14:31:00,12/30/1899 1:06:00,PRFA,1,2,0,0,NA,-999,Yes,dry-2
57,7266,1348,2005,2005-03-28T00:00:00Z,South Wilderness Rock,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 12:55:00,12/30/1899 14:31:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
66,7985,14398,2005,2005-03-27T00:00:00Z,North Chalone Peak,I&M Protocol,Fecundity,Territory,Non-core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 14:10:00,12/30/1899 17:34:00,12/30/1899 3:24:00,PRFA,1,2,0,0,NA,-999,Yes,nc-4
66,7985,1787,2005,2005-03-27T00:00:00Z,NE Sec 15,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 14:10:00,12/30/1899 17:34:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
29,9351,9240,2005,2005-03-26T00:00:00Z,Resurrection Wall,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:30:00,12/30/1899 17:38:00,12/30/1899 2:08:00,PRFA,1,1,0,0,NA,0,Yes,1-UNK
221,6664,11438,2005,2005-03-26T00:00:00Z,Pig Canyon,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 14:25:00,12/30/1899 14:34:00,12/30/1899 0:09:00,PRFA,1,1,0,0,NA,0,Yes,1-UNK
29,9351,14420,2005,2005-03-26T00:00:00Z,Goat Rock,I&M Protocol,Fecundity,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:25:00,12/30/1899 17:38:00,12/30/1899 2:13:00,PRFA,1,1,0,0,NA,-999,Yes,goat-2
29,9351,13487,2005,2005-03-26T00:00:00Z,Egg,I&M Protocol,Fecundity,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:25:00,12/30/1899 17:38:00,12/30/1899 2:13:00,PRFA,1,2,0,0,NA,2,Yes,egg-1
213,7110,2072,2005,2005-03-26T00:00:00Z,Upper Condor Gulch,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 12:15:00,12/30/1899 15:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
29,9351,1814,2005,2005-03-26T00:00:00Z,Deserted Valley,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:25:00,12/30/1899 17:38:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
29,9351,150,2005,2005-03-26T00:00:00Z,Scout Peak,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:25:00,12/30/1899 17:38:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
29,9351,2306,2005,2005-03-26T00:00:00Z,Upper Bear Gulch,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:25:00,12/30/1899 17:38:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
29,9351,1516,2005,2005-03-26T00:00:00Z,Western Front,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:25:00,12/30/1899 17:38:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
29,9351,1465,2005,2005-03-26T00:00:00Z,Tunnel,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:30:00,12/30/1899 17:38:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
213,7110,2390,2005,2005-03-26T00:00:00Z,Central High Peaks,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 12:15:00,12/30/1899 15:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
29,9351,2352,2005,2005-03-26T00:00:00Z,Teapot Dome,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:25:00,12/30/1899 17:38:00,,PRFA,1,1,0,0,NA,0,Yes,1-UNK
29,9351,2479,2005,2005-03-26T00:00:00Z,Discovery Wall,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:25:00,12/30/1899 17:38:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
213,7110,15878,2005,2005-03-26T00:00:00Z,Hawkins Peak,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 12:15:00,12/30/1899 15:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
208,9082,12560,2005,2005-03-25T00:00:00Z,D. Soto Canyon,I&M Protocol,Fecundity,Territory,Non-core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 14:55:00,12/30/1899 15:58:00,12/30/1899 1:03:00,PRFA,1,1,0,0,NA,-999,Yes,ds-2
208,9082,1542,2005,2005-03-25T00:00:00Z,Guard Rock,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 14:25:00,12/30/1899 15:58:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
208,9082,216,2005,2005-03-25T00:00:00Z,High Peaks Trail West of Chalone Picnic Area,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 14:25:00,12/30/1899 15:58:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
222,6799,14313,2005,2005-03-23T00:00:00Z,Narrows East Fork of Marion Canyon,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:50:00,12/30/1899 16:31:00,12/30/1899 0:41:00,PRFA,1,1,0,0,NA,0,Yes,1-UNK
213,8625,14361,2005,2005-03-22T00:00:00Z,Hawkins Peak,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 11:40:00,12/30/1899 13:40:00,12/30/1899 2:00:00,PRFA,0,0,0,0,NA,0,No,1-UNK
213,8625,1365,2005,2005-03-22T00:00:00Z,Central High Peaks,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 11:40:00,12/30/1899 13:40:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
213,8625,1635,2005,2005-03-22T00:00:00Z,Upper Condor Gulch,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 11:40:00,12/30/1899 13:40:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
72,8275,12116,2005,2005-03-21T00:00:00Z,Frog/Hand,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 11:24:00,12/30/1899 12:33:00,12/30/1899 1:09:00,PRFA,0,0,0,0,NA,0,No,1-UNK
72,8275,13912,2005,2005-03-21T00:00:00Z,NE Sec 15,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 12:10:00,12/30/1899 12:12:00,12/30/1899 0:02:00,PRFA,1,1,0,0,NA,0,No,1-UNK
72,8275,92,2005,2005-03-21T00:00:00Z,Prescribed Burn Cliffs,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 11:24:00,12/30/1899 12:33:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
72,8275,310,2005,2005-03-21T00:00:00Z,Neglected Valley,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 11:24:00,12/30/1899 12:33:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
152,7091,13815,2005,2005-03-20T00:00:00Z,North Balconies,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 13:00:00,12/30/1899 14:11:00,12/30/1899 1:11:00,PRFA,1,2,0,0,NA,0,Yes,1-UNK
40,6629,14251,2005,2005-03-20T00:00:00Z,Mating Rocks,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 10:15:00,12/30/1899 11:31:00,12/30/1899 1:16:00,PRFA,1,3,0,0,NA,0,Yes,1-UNK
152,7091,1484,2005,2005-03-20T00:00:00Z,Tugboat,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 13:00:00,12/30/1899 14:30:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
152,7091,15877,2005,2005-03-20T00:00:00Z,Crowley Drainage,Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 13:00:00,12/30/1899 14:30:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
36,8045,9887,2005,2005-03-18T00:00:00Z,Little Pinnacles,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 14:45:00,12/30/1899 15:06:00,12/30/1899 0:21:00,PRFA,1,2,0,0,NA,0,Yes,1-UNK
191,9171,12616,2005,2005-03-17T00:00:00Z,South Balconies,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:40:00,12/30/1899 18:22:00,12/30/1899 2:42:00,PRFA,1,2,0,0,NA,0,Yes,1-UNK
130,9035,10807,2005,2005-03-17T00:00:00Z,Goat Rock,I&M Protocol,Fecundity,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:47:00,12/30/1899 18:05:00,12/30/1899 1:18:00,PRFA,1,2,0,0,NA,-999,Yes,goat-2
130,9035,509,2005,2005-03-17T00:00:00Z,Teapot Dome,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:30:00,12/30/1899 18:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
191,9171,673,2005,2005-03-17T00:00:00Z,General Balconies,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:40:00,12/30/1899 18:22:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
191,9171,2203,2005,2005-03-17T00:00:00Z,Citadel,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:40:00,12/30/1899 18:22:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
191,9171,1377,2005,2005-03-17T00:00:00Z,Machete Ridge,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:40:00,12/30/1899 18:22:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,9035,2307,2005,2005-03-17T00:00:00Z,Tunnel,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:30:00,12/30/1899 18:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,9035,30,2005,2005-03-17T00:00:00Z,Central High Peaks,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:30:00,12/30/1899 18:22:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,9035,1774,2005,2005-03-17T00:00:00Z,Deserted Valley,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:30:00,12/30/1899 18:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,9035,61,2005,2005-03-17T00:00:00Z,Scout Peak,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:47:00,12/30/1899 18:05:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
130,9035,1713,2005,2005-03-17T00:00:00Z,Western Front,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:30:00,12/30/1899 18:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,9035,15876,2005,2005-03-17T00:00:00Z,Resurrection Wall,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:30:00,12/30/1899 18:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
61,8585,14330,2005,2005-03-16T00:00:00Z,Drywall,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:15:00,12/30/1899 17:15:00,12/30/1899 2:00:00,PRFA,1,2,0,0,NA,0,Yes,1-UNK
61,8585,2070,2005,2005-03-16T00:00:00Z,South Wilderness Rock,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:15:00,12/30/1899 17:26:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
23,9668,10736,2005,2005-03-13T00:00:00Z,Pipsqueak Pinnacles,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 17:40:00,12/30/1899 17:55:00,12/30/1899 0:15:00,PRFA,1,1,0,0,NA,0,Yes,1-UNK
197,8822,12564,2005,2005-03-12T00:00:00Z,High Peaks Trail West of Chalone Picnic Area,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 9:15:00,12/30/1899 9:47:00,12/30/1899 0:32:00,PRFA,1,2,0,0,NA,0,Yes,1-UNK
213,5800,605,2005,2005-03-12T00:00:00Z,Central High Peaks,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:15:00,12/30/1899 18:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
213,5800,434,2005,2005-03-12T00:00:00Z,Upper Condor Gulch,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:10:00,12/30/1899 18:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
32,9601,15875,2005,2005-03-10T00:00:00Z,Frog Canyon,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 16:05:00,12/30/1899 17:30:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
192,8079,9748,2005,2005-03-09T00:00:00Z,Willow Spring Slide,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:20:00,12/30/1899 18:14:00,12/30/1899 1:54:00,PRFA,1,3,0,0,NA,0,Yes,1-UNK
192,8079,1059,2005,2005-03-09T00:00:00Z,North Wilderness Rock,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 16:20:00,12/30/1899 18:14:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
192,8079,2260,2005,2005-03-09T00:00:00Z,Canyon North of Willow Springs,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 16:20:00,12/30/1899 18:14:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
152,10040,13926,2005,2005-03-08T00:00:00Z,North Balconies,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:45:00,12/30/1899 17:58:00,12/30/1899 1:13:00,PRFA,1,2,0,0,NA,0,Yes,1-UNK
113,9156,14406,2005,2005-03-08T00:00:00Z,Mating Rocks,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 14:58:00,12/30/1899 15:02:00,12/30/1899 0:04:00,PRFA,1,1,0,0,NA,0,Yes,1-UNK
152,10040,14381,2005,2005-03-08T00:00:00Z,Crowley Towers,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:12:00,12/30/1899 16:45:00,12/30/1899 0:33:00,PRFA,1,1,0,0,NA,0,Yes,1-UNK
152,10040,2107,2005,2005-03-08T00:00:00Z,Tugboat,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 16:12:00,12/30/1899 17:58:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
152,10040,486,2005,2005-03-08T00:00:00Z,Crowley Drainage,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 16:12:00,12/30/1899 17:58:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
378,8783,13021,2005,2005-03-07T00:00:00Z,Egg,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:15:00,12/30/1899 17:31:00,12/30/1899 2:16:00,PRFA,1,2,0,0,NA,0,Yes,1-UNK
378,8783,1243,2005,2005-03-07T00:00:00Z,Ball Pinnacle,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:15:00,12/30/1899 17:31:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
378,8783,2297,2005,2005-03-07T00:00:00Z,Tunnel,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:15:00,12/30/1899 17:31:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
378,8783,797,2005,2005-03-07T00:00:00Z,Teapot Dome,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:15:00,12/30/1899 17:31:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
36,9604,14303,2005,2005-03-06T00:00:00Z,Little Pinnacles,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:18:00,12/30/1899 18:17:00,12/30/1899 1:59:00,PRFA,1,2,0,0,NA,0,Yes,1-UNK
36,9604,194,2005,2005-03-06T00:00:00Z,Frog Canyon,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 16:18:00,12/30/1899 18:17:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
36,9604,1521,2005,2005-03-06T00:00:00Z,Hanging Valley,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 16:18:00,12/30/1899 18:17:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
175,3521,10556,2005,2005-03-05T00:00:00Z,Goat Rock,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:27:00,12/30/1899 17:10:00,12/30/1899 0:43:00,PRFA,1,1,0,0,NA,0,Yes,1-UNK
175,3521,868,2005,2005-03-05T00:00:00Z,Frog/Hand,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 16:15:00,12/30/1899 18:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
175,3521,15874,2005,2005-03-05T00:00:00Z,Prescribed Burn Cliffs,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 16:15:00,12/30/1899 18:05:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
221,11197,12738,2005,2005-03-02T00:00:00Z,Pig Canyon,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:33:00,12/30/1899 18:26:00,12/30/1899 2:53:00,PRFA,1,2,0,0,NA,0,Yes,1-UNK
109,7825,12324,2005,2005-02-28T00:00:00Z,Hawkins Peak,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:40:00,12/30/1899 18:11:00,12/30/1899 2:31:00,PRFA,1,2,0,0,NA,0,Yes,1-UNK
221,6513,14041,2005,2005-02-28T00:00:00Z,Pig Canyon,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 14:50:00,12/30/1899 15:00:00,12/30/1899 0:10:00,PRFA,1,1,0,0,NA,0,Yes,1-UNK
109,7825,1856,2005,2005-02-28T00:00:00Z,Upper Condor Gulch,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:15:00,12/30/1899 18:11:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
109,7825,428,2005,2005-02-28T00:00:00Z,Central High Peaks,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:15:00,12/30/1899 18:11:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
191,4761,10894,2005,2005-02-27T00:00:00Z,South Balconies,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:25:00,12/30/1899 17:56:00,12/30/1899 1:31:00,PRFA,1,2,0,0,NA,0,Yes,1-UNK
191,4761,2276,2005,2005-02-27T00:00:00Z,Machete Ridge,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:25:00,12/30/1899 17:56:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
191,4761,289,2005,2005-02-27T00:00:00Z,Citadel,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 16:25:00,12/30/1899 17:56:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
191,4761,495,2005,2005-02-27T00:00:00Z,General Balconies,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:25:00,12/30/1899 17:56:00,,PRFA,1,2,0,0,NA,0,Yes,1-UNK
441,12384,15873,2005,2005-02-26T00:00:00Z,South Wilderness Rock,Non-Core,Occupancy,Territory,Non-core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 16:05:00,12/30/1899 17:30:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,12083,12281,2005,2005-02-25T00:00:00Z,Tunnel,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:50:00,12/30/1899 16:56:00,12/30/1899 0:06:00,PRFA,1,1,0,0,NA,0,Yes,1-UNK
130,8574,14019,2005,2005-02-25T00:00:00Z,Goat Rock,Core,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:17:00,12/30/1899 18:03:00,12/30/1899 2:46:00,PRFA,1,2,0,0,NA,0,Yes,1-UNK
130,8574,1793,2005,2005-02-25T00:00:00Z,Upper Bear Gulch,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:17:00,12/30/1899 18:03:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,8574,685,2005,2005-02-25T00:00:00Z,Ball Pinnacle,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:17:00,12/30/1899 18:03:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,8574,1633,2005,2005-02-25T00:00:00Z,Central High Peaks,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:17:00,12/30/1899 18:03:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,8574,180,2005,2005-02-25T00:00:00Z,Deserted Valley,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:17:00,12/30/1899 18:03:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,8574,1733,2005,2005-02-25T00:00:00Z,Scout Peak,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:17:00,12/30/1899 18:03:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,8574,726,2005,2005-02-25T00:00:00Z,Pipsqueak Pinnacles,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:17:00,12/30/1899 18:03:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,8574,2048,2005,2005-02-25T00:00:00Z,Western Front,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:17:00,12/30/1899 18:03:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,8574,1759,2005,2005-02-25T00:00:00Z,Resurrection Wall,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:17:00,12/30/1899 18:03:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,8574,2018,2005,2005-02-25T00:00:00Z,Discovery Wall,I&M Protocol,Occupancy,Territory,Core,Unknown,YP,Yes: No presence/full survey,No,12/30/1899 15:17:00,12/30/1899 18:03:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
130,8574,15872,2005,2005-02-25T00:00:00Z,Teapot Dome,Core,Occupancy,Territory,Core,Presence,YP,Yes: No presence/full survey,No,12/30/1899 15:17:00,12/30/1899 18:03:00,,PRFA,0,0,0,0,NA,0,No,1-UNK
40,7695,11093,2005,2005-02-24T00:00:00Z,Willow Spring Slide,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:40:00,12/30/1899 16:55:00,12/30/1899 0:15:00,PRFA,1,2,0,0,NA,0,Yes,1-UNK
40,7695,14195,2005,2005-02-24T00:00:00Z,Mating Rocks,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:25:00,12/30/1899 18:06:00,12/30/1899 2:41:00,PRFA,1,1,0,0,NA,0,Yes,1-UNK
40,7695,14097,2005,2005-02-24T00:00:00Z,North Balconies,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 16:58:00,12/30/1899 17:50:00,12/30/1899 0:52:00,PRFA,1,1,0,0,NA,0,Yes,1-UNK
61,2363,2552,2005,2005-02-22T00:00:00Z,Drywall,I&M Protocol,Occupancy,Territory,Non-core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:07:00,12/30/1899 17:40:00,12/30/1899 2:33:00,PRFA,1,3,0,0,NA,0,Yes,1-UNK
36,5992,12123,2005,2005-02-20T00:00:00Z,Little Pinnacles,I&M Protocol,Occupancy,Territory,Core,Unknown,YR,Yes: Raptor status confirmed,Yes,12/30/1899 15:10:00,12/30/1899 16:30:00,12/30/1899 1:20:00,PRFA,1,2,0,0,NA,0,Yes,1-UNK
